Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
   659	-7.16395e-06	-0.707	0.707
   660	-8.2646e-06	-0.707	0.707
   661	-6.60284e-06	-0.707	0.707
   662	-9.94982e-06	-0.707	0.707
   663	-8.6645e-06	-0.707	0.707
   664	-9.2137e-06	-0.707	0.707
   665	-7.94853e-06	-0.707	0.707
   666	-8.87195e-06	-0.707	0.707
   667	-7.81409e-06	-0.707	0.707
   668	-8.07456e-06	-0.707	0.707
   669	-9.49465e-06	-0.707	0.707
   670	-6.90795e-06	-0.707	0.707
   671	-8.84994e-06	-0.707	0.707
   672	-8.45238e-06	-0.707	0.707
   673	-8.41782e-06	-0.707	0.707
   674	-8.3521e-06	-0.707	0.707
   675	-1.11972e-05	-0.707	0.707
   676	-8.85094e-06	-0.707	0.707
   677	-1.11005e-05	-0.707	0.707
   678	-1.01294e-05	-0.707	0.707
   679	-9.50634e-06	-0.707	0.707
   680	-9.26116e-06	-0.707	0.707
   681	-8.54239e-06	-0.707	0.707
   682	-7.78898e-06	-0.707	0.707
   683	-8.16466e-06	-0.707	0.707
   684	-9.20027e-06	-0.707	0.707
   685	-6.85515e-06	-0.707	0.707
   686	-1.02234e-05	-0.707	0.707
   687	-7.66489e-06	-0.707	0.707
   688	-1.0231e-05	-0.707	0.707
   689	-9.7491e-06	-0.707	0.707
   690	-8.78511e-06	-0.707	0.707
   691	-7.98613e-06	-0.707	0.707
   692	-9.18926e-06	-0.707	0.707
   693	-8.47164e-06	-0.707	0.707
   694	-7.22327e-06	-0.707	0.707
   695	-9.81727e-06	-0.707	0.707
   696	-9.14262e-06	-0.707	0.707
   697	-7.22458e-06	-0.707	0.707
   698	-8.87493e-06	-0.707	0.707
   699	-1.13419e-05	-0.707	0.707
   700	-7.07872e-06	-0.707	0.707
   701	-7.91102e-06	-0.707	0.707
   702	-8.33417e-06	-0.707	0.707
   703	-1.1289e-05	-0.707	0.707
   704	-8.70843e-06	-0.707	0.707
   705	-8.44952e-06	-0.707	0.707
   706	-9.19173e-06	-0.707	0.707
   707	-7.5493e-06	-0.707	0.707
   708	-7.07429e-06	-0.707	0.707
   709	-6.78351e-06	-0.707	0.707
   710	-7.4465e-06	-0.707	0.707
   711	-9.81353e-06	-0.707	0.707
   712	-1.01746e-05	-0.707	0.707
   713	-7.35033e-06	-0.707	0.707
   714	-1.18928e-05	-0.707	0.707
   715	-9.38039e-06	-0.707	0.707
   716	-8.90373e-06	-0.707	0.707
   717	-1.03725e-05	-0.707	0.707
   718	-6.71624e-06	-0.707	0.707
   719	-8.03242e-06	-0.707	0.707
   720	-1.05898e-05	-0.707	0.707
   721	-8.90235e-06	-0.707	0.707
   722	-9.54659e-06	-0.707	0.707
   723	-7.7101e-06	-0.707	0.707
   724	-1.15921e-05	-0.707	0.707
   725	-1.05812e-05	-0.707	0.707
   726	-1.00711e-05	-0.707	0.707
   727	-6.52722e-06	-0.707	0.707
   728	-6.81249e-06	-0.707	0.707
   729	-8.30153e-06	-0.707	0.707
   730	-6.18919e-06	-0.707	0.707
   731	-5.57824e-06	-0.707	0.707
   732	-8.87225e-06	-0.707	0.707
   733	-8.49791e-06	-0.707	0.707
   734	-7.82972e-06	-0.707	0.707
   735	-7.59582e-06	-0.707	0.707
   736	-9.81094e-06	-0.707	0.707
   737	-9.6357e-06	-0.707	0.707
   738	-7.65965e-06	-0.707	0.707
   739	-5.29467e-06	-0.707	0.707
   740	-1.22977e-05	-0.707	0.707
   741	-7.21405e-06	-0.707	0.707
   742	-9.04559e-06	-0.707	0.707
   743	-8.48039e-06	-0.707	0.707
   744	-9.21228e-06	-0.707	0.707
   745	-6.61318e-06	-0.707	0.707
   746	-7.0654e-06	-0.707	0.707
   747	-8.27143e-06	-0.707	0.707
   748	-1.13506e-05	-0.707	0.707
   749	-6.93007e-06	-0.707	0.707
   750	-8.30918e-06	-0.707	0.707
   751	-6.11319e-06	-0.707	0.707
   752	-1.10891e-05	-0.707	0.707
   753	-8.22153e-06	-0.707	0.707
   754	-1.20291e-05	-0.707	0.707
   755	-8.15217e-06	-0.707	0.707
   756	-8.11679e-06	-0.707	0.707
   757	-9.19984e-06	-0.707	0.707
   758	-7.56521e-06	-0.707	0.707
   759	-8.6717e-06	-0.707	0.707
   760	-9.83076e-06	-0.707	0.707
   761	-8.02014e-06	-0.707	0.707
   762	-7.50808e-06	-0.707	0.707
   763	-9.13015e-06	-0.707	0.707
   764	-6.2509e-06	-0.707	0.707
   765	-6.57638e-06	-0.707	0.707
   766	-7.18037e-06	-0.707	0.707
   767	-5.66322e-06	-0.707	0.707
   768	-6.95688e-06	-0.707	0.707
   769	-1.05146e-05	-0.707	0.707
   770	-8.52974e-06	-0.707	0.707
   771	-9.15579e-06	-0.707	0.707
   772	-8.38546e-06	-0.707	0.707
   773	-8.0549e-06	-0.707	0.707
   774	-8.24649e-06	-0.707	0.707
   775	-6.4984e-06	-0.707	0.707
   776	-1.24814e-05	-0.707	0.707
   777	-7.06528e-06	-0.707	0.707
   778	-6.86932e-06	-0.707	0.707
   779	-8.88766e-06	-0.707	0.707
   780	-7.93065e-06	-0.707	0.707
   781	-8.22243e-06	-0.707	0.707
   782	-7.38006e-06	-0.707	0.707
   783	-1.173e-05	-0.707	0.707
   784	-6.05773e-06	-0.707	0.707
   785	-7.3531e-06	-0.707	0.707
   786	-7.17007e-06	-0.707	0.707
   787	-8.11178e-06	-0.707	0.707
   788	-1.10257e-05	-0.707	0.707
   789	-9.52823e-06	-0.707	0.707
   790	-1.24723e-05	-0.707	0.707
   791	-8.02842e-06	-0.707	0.707
   792	-8.89603e-06	-0.707	0.707
   793	-9.07384e-06	-0.707	0.707
   794	-7.22937e-06	-0.707	0.707
   795	-1.00708e-05	-0.707	0.707
   796	-9.29461e-06	-0.707	0.707
   797	-9.80954e-06	-0.707	0.707
   798	-6.50668e-06	-0.707	0.707
   799	-6.54857e-06	-0.707	0.707
   800	-5.84244e-06	-0.707	0.707
   801	-7.38469e-06	-0.707	0.707
   802	-9.49457e-06	-0.707	0.707
   803	-8.85145e-06	-0.707	0.707
   804	-6.18232e-06	-0.707	0.707
   805	-7.63908e-06	-0.707	0.707
   806	-8.64533e-06	-0.707	0.707
   807	-1.07778e-05	-0.707	0.707
   808	-8.13068e-06	-0.707	0.707
   809	-1.121e-05	-0.707	0.707
   810	-8.52865e-06	-0.707	0.707
   811	-7.35436e-06	-0.707	0.707
   812	-7.33268e-06	-0.707	0.707
   813	-8.14704e-06	-0.707	0.707
   814	-7.85887e-06	-0.707	0.707
   815	-8.7098e-06	-0.707	0.707
   816	-5.72147e-06	-0.707	0.707
   817	-6.45259e-06	-0.707	0.707
   818	-6.89506e-06	-0.707	0.707
   819	-8.48243e-06	-0.707	0.707
   820	-6.19068e-06	-0.707	0.707
   821	-6.85642e-06	-0.707	0.707
   822	-9.16499e-06	-0.707	0.707
   823	-6.49382e-06	-0.707	0.707
   824	-8.22904e-06	-0.707	0.707
   825	-9.31086e-06	-0.707	0.707
   826	-7.40342e-06	-0.707	0.707
   827	-7.14237e-06	-0.707	0.707
   828	-8.57537e-06	-0.707	0.707
   829	-7.01575e-06	-0.707	0.707
   830	-1.07769e-05	-0.707	0.707
   831	-8.13466e-06	-0.707	0.707
   832	-7.44805e-06	-0.707	0.707
   833	-8.60581e-06	-0.707	0.707
   834	-5.73349e-06	-0.707	0.707
   835	-9.03584e-06	-0.707	0.707
   836	-7.88265e-06	-0.707	0.707
   837	-8.14286e-06	-0.707	0.707
   838	-6.68512e-06	-0.707	0.707
   839	-6.52813e-06	-0.707	0.707
   840	-9.40748e-06	-0.707	0.707
   841	-7.42323e-06	-0.707	0.707
   842	-1.08654e-05	-0.707	0.707
   843	-6.34217e-06	-0.707	0.707
   844	-8.71574e-06	-0.707	0.707
   845	-8.67345e-06	-0.707	0.707
   846	-5.90365e-06	-0.707	0.707
   847	-8.65759e-06	-0.707	0.707
   848	-7.67338e-06	-0.707	0.707
   849	-9.23005e-06	-0.707	0.707
   850	-8.72837e-06	-0.707	0.707
   851	-9.86045e-06	-0.707	0.707
   852	-7.4276e-06	-0.707	0.707
   853	-8.45989e-06	-0.707	0.707
   854	-8.54512e-06	-0.707	0.707
   855	-8.09256e-06	-0.707	0.707
   856	-8.64398e-06	-0.707	0.707
   857	-8.08109e-06	-0.707	0.707
   858	-7.9067e-06	-0.707	0.707
   859	-7.82479e-06	-0.707	0.707
   860	-9.06156e-06	-0.707	0.707
   861	-8.59253e-06	-0.707	0.707
   862	-9.53757e-06	-0.707	0.707
   863	-5.31113e-06	-0.707	0.707
   864	-9.00115e-06	-0.707	0.707
   865	-8.60157e-06	-0.707	0.707
   866	-1.00663e-05	-0.707	0.707
   867	-6.49867e-06	-0.707	0.707
   868	-6.16591e-06	-0.707	0.707
   869	-8.66379e-06	-0.707	0.707
   870	-1.15713e-05	-0.707	0.707
   871	-6.1318e-06	-0.707	0.707
   872	-6.5783e-06	-0.707	0.707
   873	-1.21002e-05	-0.707	0.707
   874	-7.93436e-06	-0.707	0.707
   875	-8.4999e-06	-0.707	0.707
   876	-6.53814e-06	-0.707	0.707
   877	-6.4267e-06	-0.707	0.707
   878	-7.48892e-06	-0.707	0.707
   879	-7.93567e-06	-0.707	0.707
   880	-4.04794e-06	-0.707	0.707
   881	-1.01849e-05	-0.707	0.707
   882	-6.82814e-06	-0.707	0.707
   883	-7.28953e-06	-0.707	0.707
   884	-8.46003e-06	-0.707	0.707
   885	-8.31415e-06	-0.707	0.707
   886	-8.0195e-06	-0.707	0.707
   887	-7.64743e-06	-0.707	0.707
   888	-1.06806e-05	-0.707	0.707
   889	-6.77331e-06	-0.707	0.707
   890	-8.43996e-06	-0.707	0.707
   891	-7.80783e-06	-0.707	0.707
   892	-6.80989e-06	-0.707	0.707
   893	-8.40216e-06	-0.707	0.707
   894	-7.70561e-06	-0.707	0.707
   895	-9.45744e-06	-0.707	0.707
   896	-6.75454e-06	-0.707	0.707
   897	-7.96998e-06	-0.707	0.707
   898	-1.01095e-05	-0.707	0.707
   899	-9.72791e-06	-0.707	0.707
   900	-1.01487e-05	-0.707	0.707
   901	-9.23955e-06	-0.707	0.707
   902	-6.69843e-06	-0.707	0.707
   903	-7.66081e-06	-0.707	0.707
   904	-9.53372e-06	-0.707	0.707
   905	-6.37083e-06	-0.707	0.707
   906	-8.34848e-06	-0.707	0.707
   907	-8.44762e-06	-0.707	0.707
   908	-9.48699e-06	-0.707	0.707
   909	-9.73189e-06	-0.707	0.707
   910	-8.7629e-06	-0.707	0.707
   911	-8.97741e-06	-0.707	0.707
   912	-8.0583e-06	-0.707	0.707
   913	-9.3388e-06	-0.707	0.707
   914	-1.0625e-05	-0.707	0.707
   915	-7.6541e-06	-0.707	0.707
   916	-8.09721e-06	-0.707	0.707
   917	-7.76946e-06	-0.707	0.707
   918	-7.91649e-06	-0.707	0.707
   919	-7.75999e-06	-0.707	0.707
   920	-8.29169e-06	-0.707	0.707
   921	-7.64919e-06	-0.707	0.707
   922	-8.8829e-06	-0.707	0.707
   923	-8.31339e-06	-0.707	0.707
   924	-8.26247e-06	-0.707	0.707
   925	-1.11194e-05	-0.707	0.707
   926	-7.16314e-06	-0.707	0.707
   927	-1.03549e-05	-0.707	0.707
   928	-7.76942e-06	-0.707	0.707
   929	-8.78874e-06	-0.707	0.707
   930	-8.72215e-06	-0.707	0.707
   931	-8.95743e-06	-0.707	0.707
   932	-6.67083e-06	-0.707	0.707
   933	-5.96916e-06	-0.707	0.707
   934	-1.02811e-05	-0.707	0.707
   935	-7.48376e-06	-0.707	0.707
   936	-8.89238e-06	-0.707	0.707
   937	-1.32715e-05	-0.707	0.707
   938	-7.73821e-06	-0.707	0.707
   939	-7.11187e-06	-0.707	0.707
   940	-8.53285e-06	-0.707	0.707
   941	-6.75648e-06	-0.707	0.707
   942	-6.61916e-06	-0.707	0.707
   943	-6.87592e-06	-0.707	0.707
   944	-7.3249e-06	-0.707	0.707
   945	-9.31642e-06	-0.707	0.707
   946	-7.38744e-06	-0.707	0.707
   947	-6.88884e-06	-0.707	0.707
   948	-7.5884e-06	-0.707	0.707
   949	-9.6061e-06	-0.707	0.707
   950	-6.2841e-06	-0.707	0.707
   951	-7.12507e-06	-0.707	0.707
   952	-1.05361e-05	-0.707	0.707
   953	-8.45657e-06	-0.707	0.707
   954	-8.02687e-06	-0.707	0.707
   955	-6.41336e-06	-0.707	0.707
   956	-6.65793e-06	-0.707	0.707
   957	-6.28174e-06	-0.707	0.707
   958	-8.1925e-06	-0.707	0.707
   959	-6.97792e-06	-0.707	0.707
   960	-9.01736e-06	-0.707	0.707
   961	-8.92516e-06	-0.707	0.707
   962	-9.33234e-06	-0.707	0.707
   963	-7.96565e-06	-0.707	0.707
   964	-6.55629e-06	-0.707	0.707
   965	-7.38976e-06	-0.707	0.707
   966	-7.07173e-06	-0.707	0.707
   967	-1.31783e-05	-0.707	0.707
   968	-8.42635e-06	-0.707	0.707
   969	-6.51207e-06	-0.707	0.707
   970	-8.77873e-06	-0.707	0.707
   971	-9.35664e-06	-0.707	0.707
   972	-1.05146e-05	-0.707	0.707
   973	-8.42979e-06	-0.707	0.707
   974	-9.50865e-06	-0.707	0.707
   975	-6.58681e-06	-0.707	0.707
   976	-7.72954e-06	-0.707	0.707
   977	-8.68778e-06	-0.707	0.707
   978	-8.25318e-06	-0.707	0.707
   979	-6.94592e-06	-0.707	0.707
   980	-7.62492e-06	-0.707	0.707
   981	-5.66398e-06	-0.707	0.707
   982	-7.6121e-06	-0.707	0.707
   983	-8.15403e-06	-0.707	0.707
   984	-6.64572e-06	-0.707	0.707
   985	-9.516e-06	-0.707	0.707
   986	-5.4707e-06	-0.707	0.707
   987	-9.18873e-06	-0.707	0.707
   988	-6.38823e-06	-0.707	0.707
   989	-8.7811e-06	-0.707	0.707
   990	-1.04323e-05	-0.707	0.707
   991	-7.42267e-06	-0.707	0.707
   992	-8.6272e-06	-0.707	0.707
   993	-9.84753e-06	-0.707	0.707
   994	-7.25346e-06	-0.707	0.707
   995	-8.15994e-06	-0.707	0.707
   996	-8.09441e-06	-0.707	0.707
   997	-9.93567e-06	-0.707	0.707
   998	-8.27592e-06	-0.707	0.707
   999	-9.5651e-06	-0.707	0.707
  1000	-1.02306e-05	-0.707	0.707
  1001	-1.22834e-05	-0.707	0.707
  1002	-8.60008e-06	-0.707	0.707
  1003	-5.70239e-06	-0.707	0.707
  1004	-7.83618e-06	-0.707	0.707
  1005	-6.88987e-06	-0.707	0.707
  1006	-1.02915e-05	-0.707	0.707
  1007	-9.01e-06	-0.707	0.707
  1008	-8.35424e-06	-0.707	0.707
  1009	-7.62489e-06	-0.707	0.707
  1010	-8.42707e-06	-0.707	0.707
  1011	-6.95356e-06	-0.707	0.707
  1012	-8.96904e-06	-0.707	0.707
  1013	-4.97752e-06	-0.707	0.707
  1014	-6.09735e-06	-0.707	0.707
  1015	-9.39659e-06	-0.707	0.707
  1016	-7.46309e-06	-0.707	0.707
  1017	-8.29081e-06	-0.707	0.707
  1018	-9.29763e-06	-0.707	0.707
  1019	-7.55356e-06	-0.707	0.707
  1020	-7.47118e-06	-0.707	0.707
  1021	-1.11806e-05	-0.707	0.707
  1022	-8.84719e-06	-0.707	0.707
  1023	-7.47755e-06	-0.707	0.707
  1024	-9.93343e-06	-0.707	0.707
  1025	-6.78617e-06	-0.707	0.707
  1026	-8.88825e-06	-0.707	0.707
  1027	-7.6513e-06	-0.707	0.707
  1028	-8.26757e-06	-0.707	0.707
  1029	-8.98151e-06	-0.707	0.707
  1030	-8.61676e-06	-0.707	0.707
  1031	-8.55786e-06	-0.707	0.707
  1032	-7.46551e-06	-0.707	0.707
  1033	-8.79281e-06	-0.707	0.707
  1034	-9.31278e-06	-0.707	0.707
  1035	-1.01788e-05	-0.707	0.707
  1036	-8.26926e-06	-0.707	0.707
  1037	-7.47459e-06	-0.707	0.707
  1038	-6.81737e-06	-0.707	0.707
  1039	-1.01643e-05	-0.707	0.707
  1040	-9.01745e-06	-0.707	0.707
  1041	-5.68526e-06	-0.707	0.707
  1042	-1.04422e-05	-0.707	0.707
  1043	-7.64865e-06	-0.707	0.707
  1044	-9.43287e-06	-0.707	0.707
  1045	-9.73655e-06	-0.707	0.707
  1046	-6.45485e-06	-0.707	0.707
  1047	-9.32236e-06	-0.707	0.707
  1048	-7.60327e-06	-0.707	0.707
  1049	-5.9499e-06	-0.707	0.707
  1050	-7.18495e-06	-0.707	0.707
  1051	-7.93704e-06	-0.707	0.707
  1052	-9.81224e-06	-0.707	0.707
  1053	-7.62449e-06	-0.707	0.707
  1054	-7.98213e-06	-0.707	0.707
  1055	-7.67623e-06	-0.707	0.707
  1056	-8.28421e-06	-0.707	0.707
  1057	-1.13636e-05	-0.707	0.707
  1058	-1.05376e-05	-0.707	0.707
  1059	-9.98236e-06	-0.707	0.707
  1060	-9.82668e-06	-0.707	0.707
  1061	-5.23076e-06	-0.707	0.707
  1062	-7.38064e-06	-0.707	0.707
  1063	-8.31962e-06	-0.707	0.707
  1064	-8.55521e-06	-0.707	0.707
  1065	-6.35349e-06	-0.707	0.707
  1066	-8.55595e-06	-0.707	0.707
  1067	-9.1023e-06	-0.707	0.707
  1068	-7.22349e-06	-0.707	0.707
  1069	-1.05206e-05	-0.707	0.707
  1070	-6.37103e-06	-0.707	0.707
  1071	-8.3369e-06	-0.707	0.707
  1072	-7.95177e-06	-0.707	0.707
  1073	-7.98134e-06	-0.707	0.707
  1074	-8.85614e-06	-0.707	0.707
  1075	-6.80122e-06	-0.707	0.707
  1076	-5.08814e-06	-0.707	0.707
  1077	-6.38788e-06	-0.707	0.707
  1078	-9.99862e-06	-0.707	0.707
  1079	-8.11049e-06	-0.707	0.707
  1080	-1.06037e-05	-0.707	0.707
  1081	-7.38055e-06	-0.707	0.707
  1082	-9.96536e-06	-0.707	0.707
  1083	-7.56123e-06	-0.707	0.707
  1084	-7.26377e-06	-0.707	0.707
  1085	-7.24345e-06	-0.707	0.707
  1086	-7.4203e-06	-0.707	0.707
  1087	-9.05698e-06	-0.707	0.707
  1088	-7.44966e-06	-0.707	0.707
  1089	-7.45911e-06	-0.707	0.707
  1090	-1.04307e-05	-0.707	0.707
  1091	-8.86687e-06	-0.707	0.707
  1092	-1.10563e-05	-0.707	0.707
  1093	-7.21549e-06	-0.707	0.707
  1094	-9.28438e-06	-0.707	0.707
  1095	-8.18598e-06	-0.707	0.707
  1096	-8.32285e-06	-0.707	0.707
  1097	-1.00537e-05	-0.707	0.707
  1098	-9.85818e-06	-0.707	0.707
  1099	-9.39992e-06	-0.707	0.707
  1100	-7.49477e-06	-0.707	0.707
  1101	-8.04488e-06	-0.707	0.707
  1102	-8.63667e-06	-0.707	0.707
  1103	-8.76432e-06	-0.707	0.707
  1104	-8.51635e-06	-0.707	0.707
  1105	-9.55967e-06	-0.707	0.707
  1106	-1.01932e-05	-0.707	0.707
  1107	-9.76309e-06	-0.707	0.707
  1108	-8.60786e-06	-0.707	0.707
  1109	-8.39828e-06	-0.707	0.707
  1110	-1.06313e-05	-0.707	0.707
  1111	-9.73559e-06	-0.707	0.707
  1112	-5.68007e-06	-0.707	0.707
  1113	-8.97345e-06	-0.707	0.707
  1114	-7.64573e-06	-0.707	0.707
  1115	-7.02301e-06	-0.707	0.707
  1116	-8.371e-06	-0.707	0.707
  1117	-1.08722e-05	-0.707	0.707
  1118	-9.48044e-06	-0.707	0.707
  1119	-9.6396e-06	-0.707	0.707
  1120	-8.73608e-06	-0.707	0.707
  1121	-7.71679e-06	-0.707	0.707
  1122	-1.06396e-05	-0.707	0.707
  1123	-9.10563e-06	-0.707	0.707
  1124	-9.82698e-06	-0.707	0.707
  1125	-7.55058e-06	-0.707	0.707
  1126	-1.19973e-05	-0.707	0.707
  1127	-7.54586e-06	-0.707	0.707
  1128	-1.04924e-05	-0.707	0.707
  1129	-7.48093e-06	-0.707	0.707
  1130	-1.0217e-05	-0.707	0.707
  1131	-9.45e-06	-0.707	0.707
  1132	-7.96071e-06	-0.707	0.707
  1133	-8.47994e-06	-0.707	0.707
  1134	-9.44359e-06	-0.707	0.707
  1135	-7.64048e-06	-0.707	0.707
  1136	-4.86884e-06	-0.707	0.707
  1137	-6.59994e-06	-0.707	0.707
  1138	-1.01545e-05	-0.707	0.707
  1139	-8.31966e-06	-0.707	0.707
  1140	-6.62294e-06	-0.707	0.707
  1141	-7.37847e-06	-0.707	0.707
  1142	-1.11754e-05	-0.707	0.707
  1143	-9.18004e-06	-0.707	0.707
  1144	-8.16052e-06	-0.707	0.707
  1145	-9.05413e-06	-0.707	0.707
  1146	-6.29625e-06	-0.707	0.707
  1147	-8.92795e-06	-0.707	0.707
  1148	-8.39857e-06	-0.707	0.707
  1149	-8.10886e-06	-0.707	0.707
  1150	-9.53828e-06	-0.707	0.707
  1151	-1.13816e-05	-0.707	0.707
  1152	-8.91111e-06	-0.707	0.707
  1153	-8.46349e-06	-0.707	0.707
  1154	-6.01528e-06	-0.707	0.707
  1155	-8.05137e-06	-0.707	0.707
  1156	-9.19396e-06	-0.707	0.707
  1157	-9.46287e-06	-0.707	0.707
  1158	-5.81308e-06	-0.707	0.707
  1159	-8.02345e-06	-0.707	0.707
  1160	-7.45828e-06	-0.707	0.707
  1161	-8.47635e-06	-0.707	0.707
  1162	-8.61863e-06	-0.707	0.707
  1163	-9.31879e-06	-0.707	0.707
  1164	-8.66064e-06	-0.707	0.707
  1165	-7.66722e-06	-0.707	0.707
  1166	-9.26403e-06	-0.707	0.707
  1167	-7.59299e-06	-0.707	0.707
  1168	-1.1764e-05	-0.707	0.707
  1169	-7.55566e-06	-0.707	0.707
  1170	-7.63567e-06	-0.707	0.707
  1171	-1.10527e-05	-0.707	0.707
  1172	-7.61958e-06	-0.707	0.707
  1173	-1.17841e-05	-0.707	0.707
  1174	-7.27986e-06	-0.707	0.707
  1175	-6.73035e-06	-0.707	0.707
  1176	-9.0823e-06	-0.707	0.707
  1177	-9.60962e-06	-0.707	0.707
  1178	-7.92222e-06	-0.707	0.707
  1179	-7.45916e-06	-0.707	0.707
  1180	-8.59108e-06	-0.707	0.707
  1181	-8.40995e-06	-0.707	0.707
  1182	-5.97328e-06	-0.707	0.707
  1183	-9.18261e-06	-0.707	0.707
  1184	-8.13626e-06	-0.707	0.707
  1185	-8.62069e-06	-0.707	0.707
  1186	-7.96156e-06	-0.707	0.707
  1187	-7.15742e-06	-0.707	0.707
  1188	-5.39232e-06	-0.707	0.707
  1189	-6.90038e-06	-0.707	0.707
  1190	-6.73349e-06	-0.707	0.707
  1191	-7.38907e-06	-0.707	0.707
  1192	-1.1964e-05	-0.707	0.707
  1193	-7.67355e-06	-0.707	0.707
  1194	-7.6603e-06	-0.707	0.707
  1195	-6.49276e-06	-0.707	0.707
  1196	-9.7888e-06	-0.707	0.707
  1197	-8.87075e-06	-0.707	0.707
  1198	-8.80497e-06	-0.707	0.707
  1199	-6.93366e-06	-0.707	0.707
  1200	-6.99476e-06	-0.707	0.707
  1201	-6.2673e-06	-0.707	0.707
  1202	-9.51981e-06	-0.707	0.707
  1203	-8.13445e-06	-0.707	0.707
  1204	-8.68595e-06	-0.707	0.707
  1205	-7.73672e-06	-0.707	0.707
  1206	-6.98026e-06	-0.707	0.707
  1207	-9.63611e-06	-0.707	0.707
  1208	-1.1999e-05	-0.707	0.707
  1209	-7.65315e-06	-0.707	0.707
  1210	-8.85792e-06	-0.707	0.707
  1211	-8.34413e-06	-0.707	0.707
  1212	-6.77454e-06	-0.707	0.707
  1213	-8.75303e-06	-0.707	0.707
  1214	-7.64821e-06	-0.707	0.707
  1215	-1.18188e-05	-0.707	0.707
  1216	-5.86803e-06	-0.707	0.707
  1217	-7.39672e-06	-0.707	0.707
  1218	-8.8524e-06	-0.707	0.707
  1219	-7.44379e-06	-0.707	0.707
  1220	-8.61286e-06	-0.707	0.707
  1221	-8.22703e-06	-0.707	0.707
  1222	-1.08359e-05	-0.707	0.707
  1223	-8.24076e-06	-0.707	0.707
  1224	-8.5066e-06	-0.707	0.707
  1225	-6.68444e-06	-0.707	0.707
  1226	-7.87202e-06	-0.707	0.707
  1227	-9.88412e-06	-0.707	0.707
  1228	-6.91709e-06	-0.707	0.707
  1229	-8.69913e-06	-0.707	0.707
  1230	-7.8346e-06	-0.707	0.707
  1231	-7.80348e-06	-0.707	0.707
  1232	-8.13127e-06	-0.707	0.707
  1233	-7.9323e-06	-0.707	0.707
  1234	-1.12954e-05	-0.707	0.707
  1235	-8.48793e-06	-0.707	0.707
  1236	-7.66372e-06	-0.707	0.707
  1237	-7.35595e-06	-0.707	0.707
  1238	-9.17676e-06	-0.707	0.707
  1239	-1.04041e-05	-0.707	0.707
  1240	-6.53506e-06	-0.707	0.707
  1241	-9.01359e-06	-0.707	0.707
  1242	-8.63984e-06	-0.707	0.707
  1243	-8.73269e-06	-0.707	0.707
  1244	-5.52379e-06	-0.707	0.707
  1245	-5.3666e-06	-0.707	0.707
  1246	-7.6825e-06	-0.707	0.707
  1247	-8.15246e-06	-0.707	0.707
  1248	-7.93375e-06	-0.707	0.707
  1249	-8.59854e-06	-0.707	0.707
  1250	-7.91166e-06	-0.707	0.707
  1251	-9.43642e-06	-0.707	0.707
  1252	-8.89285e-06	-0.707	0.707
  1253	-7.89171e-06	-0.707	0.707
  1254	-6.10024e-06	-0.707	0.707
  1255	-6.46117e-06	-0.707	0.707
  1256	-7.10256e-06	-0.707	0.707
  1257	-7.00611e-06	-0.707	0.707
  1258	-5.76073e-06	-0.707	0.707
  1259	-9.29527e-06	-0.707	0.707
  1260	-9.01071e-06	-0.707	0.707
  1261	-8.59455e-06	-0.707	0.707
  1262	-9.59303e-06	-0.707	0.707
  1263	-7.60627e-06	-0.707	0.707
  1264	-6.2735e-06	-0.707	0.707
  1265	-7.57422e-06	-0.707	0.707
  1266	-7.37937e-06	-0.707	0.707
  1267	-7.06484e-06	-0.707	0.707
  1268	-7.46458e-06	-0.707	0.707
  1269	-5.40417e-06	-0.707	0.707
  1270	-1.1022e-05	-0.707	0.707
  1271	-7.79586e-06	-0.707	0.707
  1272	-9.59419e-06	-0.707	0.707
  1273	-7.30284e-06	-0.707	0.707
  1274	-6.2564e-06	-0.707	0.707
  1275	-7.47887e-06	-0.707	0.707
  1276	-9.7838e-06	-0.707	0.707
  1277	-1.27979e-05	-0.707	0.707
  1278	-9.48816e-06	-0.707	0.707
  1279	-7.88232e-06	-0.707	0.707
  1280	-6.25059e-06	-0.707	0.707
  1281	-8.38365e-06	-0.707	0.707
  1282	-9.25589e-06	-0.707	0.707
  1283	-8.75967e-06	-0.707	0.707
  1284	-8.39798e-06	-0.707	0.707
  1285	-9.40381e-06	-0.707	0.707
  1286	-1.02061e-05	-0.707	0.707
  1287	-9.24336e-06	-0.707	0.707
  1288	-8.47358e-06	-0.707	0.707
  1289	-6.669e-06	-0.707	0.707
  1290	-8.11952e-06	-0.707	0.707
  1291	-9.98027e-06	-0.707	0.707
  1292	-6.91601e-06	-0.707	0.707
  1293	-8.43736e-06	-0.707	0.707
  1294	-7.42815e-06	-0.707	0.707
  1295	-9.27613e-06	-0.707	0.707
  1296	-8.57274e-06	-0.707	0.707
  1297	-1.08536e-05	-0.707	0.707
  1298	-8.02893e-06	-0.707	0.707
  1299	-7.5217e-06	-0.707	0.707
  1300	-6.28832e-06	-0.707	0.707
  1301	-7.11364e-06	-0.707	0.707
  1302	-7.98104e-06	-0.707	0.707
  1303	-9.06053e-06	-0.707	0.707
  1304	-8.34812e-06	-0.707	0.707
  1305	-8.55034e-06	-0.707	0.707
  1306	-6.04477e-06	-0.707	0.707
  1307	-8.89063e-06	-0.707	0.707
  1308	-7.2457e-06	-0.707	0.707
