Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
  2253	-2.13013e-06	-0.566	0.566
  2254	-5.14942e-06	-0.566	0.566
  2255	-4.55982e-06	-0.566	0.566
  2256	-4.0415e-06	-0.566	0.566
  2257	-3.02186e-06	-0.566	0.566
  2258	-4.43166e-06	-0.566	0.566
  2259	-3.92984e-06	-0.566	0.566
  2260	-9.39258e-07	-0.566	0.566
  2261	-5.90741e-06	-0.566	0.566
  2262	-4.31201e-06	-0.566	0.566
  2263	-2.67905e-06	-0.566	0.566
  2264	-2.61039e-06	-0.566	0.566
  2265	-2.3984e-06	-0.566	0.566
  2266	-3.04736e-06	-0.566	0.566
  2267	-4.06016e-06	-0.566	0.566
  2268	-4.76594e-06	-0.566	0.566
  2269	-6.02026e-06	-0.566	0.566
  2270	-4.81037e-06	-0.566	0.566
  2271	-3.82693e-06	-0.566	0.566
  2272	-4.3075e-06	-0.566	0.566
  2273	-1.78297e-06	-0.566	0.566
  2274	-3.76588e-06	-0.566	0.566
  2275	-2.88388e-06	-0.566	0.566
  2276	-3.04851e-06	-0.566	0.566
  2277	-3.05107e-06	-0.566	0.566
  2278	-4.10644e-06	-0.566	0.566
  2279	-4.26941e-06	-0.566	0.566
  2280	-4.44497e-06	-0.566	0.566
  2281	-3.51792e-06	-0.566	0.566
  2282	-1.76548e-06	-0.566	0.566
  2283	-1.90656e-06	-0.566	0.566
  2284	-2.9836e-06	-0.566	0.566
  2285	-3.83533e-06	-0.566	0.566
  2286	-3.3361e-06	-0.566	0.566
  2287	-3.59525e-06	-0.566	0.566
  2288	-4.75791e-06	-0.566	0.566
  2289	-3.49132e-06	-0.566	0.566
  2290	-2.36206e-06	-0.566	0.566
  2291	-8.61302e-07	-0.566	0.566
  2292	-2.47577e-06	-0.566	0.566
  2293	-3.55117e-06	-0.566	0.566
  2294	-3.58699e-06	-0.566	0.566
  2295	-1.42282e-06	-0.566	0.566
  2296	-4.42949e-06	-0.566	0.566
  2297	-3.62695e-06	-0.566	0.566
  2298	-1.55376e-06	-0.566	0.566
  2299	-5.30438e-06	-0.566	0.566
  2300	-3.55185e-06	-0.566	0.566
  2301	-2.91859e-06	-0.566	0.566
  2302	-4.30094e-06	-0.566	0.566
  2303	-5.46316e-06	-0.566	0.566
  2304	-2.85163e-06	-0.566	0.566
  2305	-3.65067e-06	-0.566	0.566
  2306	-3.96038e-06	-0.566	0.566
  2307	-5.06803e-06	-0.566	0.566
  2308	-4.32255e-06	-0.566	0.566
  2309	-3.08597e-06	-0.566	0.566
  2310	-1.60945e-06	-0.566	0.566
  2311	-3.95616e-06	-0.566	0.566
  2312	-4.80719e-06	-0.566	0.566
  2313	-3.79494e-06	-0.566	0.566
  2314	-4.87019e-06	-0.566	0.566
  2315	-5.50219e-06	-0.566	0.566
  2316	-2.81431e-06	-0.566	0.566
  2317	-3.27332e-06	-0.566	0.566
  2318	-2.1229e-06	-0.566	0.566
  2319	-4.11481e-06	-0.566	0.566
  2320	-2.09953e-06	-0.566	0.566
  2321	-2.92199e-06	-0.566	0.566
  2322	-2.03394e-06	-0.566	0.566
  2323	-2.99543e-06	-0.566	0.566
  2324	-4.81085e-06	-0.566	0.566
  2325	-3.78504e-06	-0.566	0.566
  2326	-4.66026e-06	-0.566	0.566
  2327	-2.6299e-06	-0.566	0.566
  2328	-3.98966e-06	-0.566	0.566
  2329	-3.89455e-06	-0.566	0.566
  2330	-2.40305e-06	-0.566	0.566
  2331	-2.71709e-06	-0.566	0.566
  2332	-4.9197e-06	-0.566	0.566
  2333	-3.20809e-06	-0.566	0.566
  2334	-2.42635e-06	-0.566	0.566
  2335	-4.33652e-06	-0.566	0.566
  2336	-3.24404e-06	-0.566	0.566
  2337	-4.12491e-06	-0.566	0.566
  2338	-4.6059e-06	-0.566	0.566
  2339	-2.19873e-06	-0.566	0.566
  2340	-4.09509e-06	-0.566	0.566
  2341	-4.13287e-06	-0.566	0.566
  2342	-3.77576e-06	-0.566	0.566
  2343	-2.04157e-06	-0.566	0.566
  2344	-2.36421e-06	-0.566	0.566
  2345	-3.92523e-06	-0.566	0.566
  2346	-4.31036e-06	-0.566	0.566
  2347	-2.51049e-06	-0.566	0.566
  2348	-4.99253e-06	-0.566	0.566
  2349	-2.15981e-06	-0.566	0.566
  2350	-4.68587e-06	-0.566	0.566
  2351	-5.06415e-06	-0.566	0.566
  2352	-1.94942e-06	-0.566	0.566
  2353	-3.88668e-06	-0.566	0.566
  2354	-2.98551e-06	-0.566	0.566
  2355	-5.18461e-06	-0.566	0.566
  2356	-2.98614e-06	-0.566	0.566
  2357	-4.43605e-06	-0.566	0.566
  2358	-2.98789e-06	-0.566	0.566
  2359	-2.59669e-06	-0.566	0.566
  2360	-3.13109e-06	-0.566	0.566
  2361	-5.19822e-06	-0.566	0.566
  2362	-3.32787e-06	-0.566	0.566
  2363	-3.51842e-06	-0.566	0.566
  2364	-2.10912e-06	-0.566	0.566
  2365	-4.53188e-06	-0.566	0.566
  2366	-5.2739e-06	-0.566	0.566
  2367	-4.91224e-06	-0.566	0.566
  2368	-4.66888e-06	-0.566	0.566
  2369	-5.54589e-06	-0.566	0.566
  2370	-4.72474e-06	-0.566	0.566
  2371	-2.77468e-06	-0.566	0.566
  2372	-2.87034e-06	-0.566	0.566
  2373	-4.10511e-06	-0.566	0.566
  2374	-4.479e-06	-0.566	0.566
  2375	-2.93879e-06	-0.566	0.566
  2376	-3.35646e-06	-0.566	0.566
  2377	-2.49864e-06	-0.566	0.566
  2378	-3.96577e-06	-0.566	0.566
  2379	-2.38308e-06	-0.566	0.566
  2380	-5.38794e-06	-0.566	0.566
  2381	-1.80336e-06	-0.566	0.566
  2382	-3.72303e-06	-0.566	0.566
  2383	-4.3656e-06	-0.566	0.566
  2384	-3.1515e-06	-0.566	0.566
  2385	-2.86962e-06	-0.566	0.566
  2386	-4.84482e-06	-0.566	0.566
  2387	-3.25372e-06	-0.566	0.566
  2388	-2.04296e-06	-0.566	0.566
  2389	-5.07391e-06	-0.566	0.566
  2390	-4.59392e-06	-0.566	0.566
  2391	-2.67803e-06	-0.566	0.566
  2392	-4.71857e-06	-0.566	0.566
  2393	-3.58843e-06	-0.566	0.566
  2394	-2.1951e-06	-0.566	0.566
  2395	-3.3591e-06	-0.566	0.566
  2396	-3.58129e-06	-0.566	0.566
  2397	-2.34224e-06	-0.566	0.566
  2398	-2.87346e-06	-0.566	0.566
  2399	-3.0457e-06	-0.566	0.566
  2400	-4.87818e-06	-0.566	0.566
  2401	-3.68712e-06	-0.566	0.566
  2402	-2.26117e-06	-0.566	0.566
  2403	-1.82462e-06	-0.566	0.566
  2404	-2.26412e-06	-0.566	0.566
  2405	-2.67171e-06	-0.566	0.566
  2406	-3.94745e-06	-0.566	0.566
  2407	-2.50658e-06	-0.566	0.566
  2408	-3.24222e-06	-0.566	0.566
  2409	-3.47318e-06	-0.566	0.566
  2410	-2.46892e-06	-0.566	0.566
  2411	-2.41519e-06	-0.566	0.566
  2412	-4.81541e-06	-0.566	0.566
  2413	-2.28833e-06	-0.566	0.566
  2414	-4.11669e-06	-0.566	0.566
  2415	-2.73628e-06	-0.566	0.566
  2416	-4.10567e-06	-0.566	0.566
  2417	-2.98525e-06	-0.566	0.566
  2418	-2.1603e-06	-0.566	0.566
  2419	-4.24604e-06	-0.566	0.566
  2420	-3.74516e-06	-0.566	0.566
  2421	-4.84762e-06	-0.566	0.566
  2422	-3.53104e-06	-0.566	0.566
  2423	-3.54842e-06	-0.566	0.566
  2424	-5.36268e-06	-0.566	0.566
  2425	-4.75559e-06	-0.566	0.566
  2426	-3.26008e-06	-0.566	0.566
  2427	-5.16905e-06	-0.566	0.566
  2428	-2.03997e-06	-0.566	0.566
  2429	-5.84521e-06	-0.566	0.566
  2430	-2.64334e-06	-0.566	0.566
  2431	-4.55293e-06	-0.566	0.566
  2432	-2.2208e-06	-0.566	0.566
  2433	-5.34794e-06	-0.566	0.566
  2434	-5.46469e-06	-0.566	0.566
  2435	-1.79967e-06	-0.566	0.566
  2436	-3.91058e-06	-0.566	0.566
  2437	-3.95665e-06	-0.566	0.566
  2438	-2.95527e-06	-0.566	0.566
  2439	-3.60155e-06	-0.566	0.566
  2440	-3.87809e-06	-0.566	0.566
  2441	-5.46808e-06	-0.566	0.566
  2442	-3.55232e-06	-0.566	0.566
  2443	-4.60469e-06	-0.566	0.566
  2444	-4.20729e-06	-0.566	0.566
  2445	-1.74077e-06	-0.566	0.566
  2446	-4.13641e-06	-0.566	0.566
  2447	-3.54341e-06	-0.566	0.566
  2448	-1.49172e-06	-0.566	0.566
  2449	-1.70711e-06	-0.566	0.566
  2450	-5.08794e-06	-0.566	0.566
  2451	-3.10853e-06	-0.566	0.566
  2452	-3.19915e-06	-0.566	0.566
  2453	-3.37011e-06	-0.566	0.566
  2454	-4.24143e-06	-0.566	0.566
  2455	-1.93057e-06	-0.566	0.566
  2456	-3.57635e-06	-0.566	0.566
  2457	-3.12252e-06	-0.566	0.566
  2458	-4.45153e-06	-0.566	0.566
  2459	-4.8013e-06	-0.566	0.566
  2460	-2.47644e-06	-0.566	0.566
  2461	-2.54488e-06	-0.566	0.566
  2462	-4.00152e-06	-0.566	0.566
  2463	-2.99783e-06	-0.566	0.566
  2464	-4.50121e-06	-0.566	0.566
  2465	-2.97134e-06	-0.566	0.566
  2466	-3.85808e-06	-0.566	0.566
  2467	-4.18493e-06	-0.566	0.566
  2468	-2.85656e-06	-0.566	0.566
  2469	-3.70755e-06	-0.566	0.566
  2470	-2.32509e-06	-0.566	0.566
  2471	-3.44894e-06	-0.566	0.566
  2472	-4.30664e-06	-0.566	0.566
  2473	-2.86906e-06	-0.566	0.566
  2474	-1.35707e-06	-0.566	0.566
  2475	-4.7789e-06	-0.566	0.566
  2476	-4.17851e-06	-0.566	0.566
  2477	-2.05652e-06	-0.566	0.566
  2478	-3.46201e-06	-0.566	0.566
  2479	-5.11239e-06	-0.566	0.566
  2480	-4.09159e-06	-0.566	0.566
  2481	-4.55616e-06	-0.566	0.566
  2482	-1.79474e-06	-0.566	0.566
  2483	-3.87413e-06	-0.566	0.566
  2484	-4.08866e-06	-0.566	0.566
  2485	-2.48191e-06	-0.566	0.566
  2486	-2.11112e-06	-0.566	0.566
  2487	-4.80786e-06	-0.566	0.566
  2488	-4.60546e-06	-0.566	0.566
  2489	-1.72347e-06	-0.566	0.566
  2490	-4.25974e-06	-0.566	0.566
  2491	-2.2214e-06	-0.566	0.566
  2492	-3.21783e-06	-0.566	0.566
  2493	-5.37947e-06	-0.566	0.566
  2494	-3.13628e-06	-0.566	0.566
  2495	-2.44992e-06	-0.566	0.566
  2496	-4.31339e-06	-0.566	0.566
  2497	-3.67316e-06	-0.566	0.566
  2498	-3.88272e-06	-0.566	0.566
  2499	-3.54459e-06	-0.566	0.566
  2500	-3.29441e-06	-0.566	0.566
  2501	-4.39064e-06	-0.566	0.566
  2502	-3.06174e-06	-0.566	0.566
  2503	-4.02134e-06	-0.566	0.566
  2504	-4.45878e-06	-0.566	0.566
  2505	-5.69618e-06	-0.566	0.566
  2506	-2.91151e-06	-0.566	0.566
  2507	-4.67746e-06	-0.566	0.566
  2508	-3.72031e-06	-0.566	0.566
  2509	-3.78677e-06	-0.566	0.566
  2510	-2.76793e-06	-0.566	0.566
  2511	-2.25348e-06	-0.566	0.566
  2512	-2.54196e-06	-0.566	0.566
  2513	-3.2334e-06	-0.566	0.566
  2514	-3.03812e-06	-0.566	0.566
  2515	-3.17278e-06	-0.566	0.566
  2516	-2.31209e-06	-0.566	0.566
  2517	-3.30391e-06	-0.566	0.566
  2518	-3.32684e-06	-0.566	0.566
  2519	-2.13743e-06	-0.566	0.566
  2520	-3.07504e-06	-0.566	0.566
  2521	-4.38152e-06	-0.566	0.566
  2522	-4.66358e-06	-0.566	0.566
  2523	-2.74095e-06	-0.566	0.566
  2524	-5.13644e-06	-0.566	0.566
  2525	-3.10449e-06	-0.566	0.566
  2526	-4.55576e-06	-0.566	0.566
  2527	-3.48578e-06	-0.566	0.566
  2528	-3.83109e-06	-0.566	0.566
  2529	-3.92183e-06	-0.566	0.566
  2530	-3.51441e-06	-0.566	0.566
  2531	-3.42614e-06	-0.566	0.566
  2532	-2.00138e-06	-0.566	0.566
  2533	-5.40877e-06	-0.566	0.566
  2534	-3.33973e-06	-0.566	0.566
  2535	-2.40192e-06	-0.566	0.566
  2536	-2.89686e-06	-0.566	0.566
  2537	-5.44191e-06	-0.566	0.566
  2538	-3.91159e-06	-0.566	0.566
  2539	-3.39543e-06	-0.566	0.566
  2540	-3.55754e-06	-0.566	0.566
  2541	-4.20349e-06	-0.566	0.566
  2542	-3.68476e-06	-0.566	0.566
  2543	-4.53488e-06	-0.566	0.566
  2544	-3.50559e-06	-0.566	0.566
  2545	-3.00599e-06	-0.566	0.566
  2546	-4.93101e-06	-0.566	0.566
  2547	-3.29007e-06	-0.566	0.566
  2548	-1.72818e-06	-0.566	0.566
  2549	-7.40595e-06	-0.566	0.566
  2550	-2.93577e-06	-0.566	0.566
  2551	-3.47529e-06	-0.566	0.566
  2552	-6.26552e-06	-0.566	0.566
  2553	-3.23776e-06	-0.566	0.566
  2554	-3.23849e-06	-0.566	0.566
  2555	-3.0014e-06	-0.566	0.566
  2556	-3.06202e-06	-0.566	0.566
  2557	-4.96835e-06	-0.566	0.566
  2558	-3.06876e-06	-0.566	0.566
  2559	-2.51551e-06	-0.566	0.566
  2560	-3.08392e-06	-0.566	0.566
  2561	-4.20643e-06	-0.566	0.566
  2562	-3.68994e-06	-0.566	0.566
  2563	-3.93172e-06	-0.566	0.566
  2564	-2.44976e-06	-0.566	0.566
  2565	-3.96679e-06	-0.566	0.566
  2566	-3.70003e-06	-0.566	0.566
  2567	-3.49731e-06	-0.566	0.566
  2568	-3.1008e-06	-0.566	0.566
  2569	-3.95621e-06	-0.566	0.566
  2570	-2.34237e-06	-0.566	0.566
  2571	-4.01436e-06	-0.566	0.566
  2572	-3.01847e-06	-0.566	0.566
  2573	-2.05933e-06	-0.566	0.566
  2574	-4.36039e-06	-0.566	0.566
  2575	-3.73539e-06	-0.566	0.566
  2576	-3.7961e-06	-0.566	0.566
  2577	-3.75381e-06	-0.566	0.566
  2578	-4.66635e-06	-0.566	0.566
  2579	-3.29262e-06	-0.566	0.566
  2580	-1.48856e-06	-0.566	0.566
  2581	-2.96177e-06	-0.566	0.566
  2582	-3.99317e-06	-0.566	0.566
  2583	-2.60895e-06	-0.566	0.566
  2584	-3.91656e-06	-0.566	0.566
  2585	-1.76594e-06	-0.566	0.566
  2586	-5.65409e-06	-0.566	0.566
  2587	-2.99952e-06	-0.566	0.566
  2588	-3.96462e-06	-0.566	0.566
  2589	-3.07671e-06	-0.566	0.566
  2590	-3.97989e-06	-0.566	0.566
  2591	-3.32001e-06	-0.566	0.566
  2592	-3.79677e-06	-0.566	0.566
  2593	-2.60567e-06	-0.566	0.566
  2594	-4.05961e-06	-0.566	0.566
  2595	-2.58706e-06	-0.566	0.566
  2596	-3.9873e-06	-0.566	0.566
  2597	-3.90607e-06	-0.566	0.566
  2598	-4.18615e-06	-0.566	0.566
  2599	-1.70908e-06	-0.566	0.566
  2600	-3.14567e-06	-0.566	0.566
  2601	-3.14714e-06	-0.566	0.566
  2602	-4.90031e-06	-0.566	0.566
  2603	-2.9475e-06	-0.566	0.566
  2604	-4.81006e-06	-0.566	0.566
  2605	-1.88173e-06	-0.566	0.566
  2606	-4.75892e-06	-0.566	0.566
  2607	-3.22844e-06	-0.566	0.566
  2608	-4.52656e-06	-0.566	0.566
  2609	-3.88837e-06	-0.566	0.566
  2610	-3.70953e-06	-0.566	0.566
  2611	-5.34865e-06	-0.566	0.566
  2612	-4.5162e-06	-0.566	0.566
  2613	-3.89508e-06	-0.566	0.566
  2614	-3.04225e-06	-0.566	0.566
  2615	-3.98576e-06	-0.566	0.566
  2616	-4.17988e-06	-0.566	0.566
  2617	-3.26574e-06	-0.566	0.566
  2618	-2.22642e-06	-0.566	0.566
  2619	-4.09887e-06	-0.566	0.566
  2620	-2.84819e-06	-0.566	0.566
  2621	-2.58834e-06	-0.566	0.566
  2622	-4.6153e-06	-0.566	0.566
  2623	-4.18242e-06	-0.566	0.566
  2624	-2.49202e-06	-0.566	0.566
  2625	-5.70607e-06	-0.566	0.566
  2626	-3.51922e-06	-0.566	0.566
  2627	-4.42115e-06	-0.566	0.566
  2628	-2.94034e-06	-0.566	0.566
  2629	-3.94852e-06	-0.566	0.566
  2630	-2.518e-06	-0.566	0.566
  2631	-3.62668e-06	-0.566	0.566
  2632	-4.37809e-06	-0.566	0.566
  2633	-4.72667e-06	-0.566	0.566
  2634	-2.68145e-06	-0.566	0.566
  2635	-3.63188e-06	-0.566	0.566
  2636	-5.49484e-06	-0.566	0.566
  2637	-4.13843e-06	-0.566	0.566
  2638	-3.65863e-06	-0.566	0.566
  2639	-2.91742e-06	-0.566	0.566
  2640	-5.58172e-06	-0.566	0.566
  2641	-4.85152e-06	-0.566	0.566
  2642	-4.30084e-06	-0.566	0.566
  2643	-3.55696e-06	-0.566	0.566
  2644	-2.72502e-06	-0.566	0.566
  2645	-2.76323e-06	-0.566	0.566
  2646	-4.05171e-06	-0.566	0.566
  2647	-5.60041e-06	-0.566	0.566
  2648	-4.56937e-06	-0.566	0.566
  2649	-3.47681e-06	-0.566	0.566
  2650	-3.26069e-06	-0.566	0.566
  2651	-3.86982e-06	-0.566	0.566
  2652	-2.54012e-06	-0.566	0.566
  2653	-2.30492e-06	-0.566	0.566
  2654	-3.27759e-06	-0.566	0.566
  2655	-2.92152e-06	-0.566	0.566
  2656	-3.66454e-06	-0.566	0.566
  2657	-1.98955e-06	-0.566	0.566
  2658	-3.78885e-06	-0.566	0.566
  2659	-3.00959e-06	-0.566	0.566
  2660	-4.15684e-06	-0.566	0.566
  2661	-4.33162e-06	-0.566	0.566
  2662	-3.97058e-06	-0.566	0.566
  2663	-4.89468e-06	-0.566	0.566
  2664	-1.82196e-06	-0.566	0.566
  2665	-5.57915e-06	-0.566	0.566
  2666	-3.08423e-06	-0.566	0.566
  2667	-3.53107e-06	-0.566	0.566
  2668	-4.18527e-06	-0.566	0.566
  2669	-5.6597e-06	-0.566	0.566
  2670	-3.67734e-06	-0.566	0.566
  2671	-4.40882e-06	-0.566	0.566
  2672	-2.42073e-06	-0.566	0.566
  2673	-4.87719e-06	-0.566	0.566
  2674	-3.25657e-06	-0.566	0.566
  2675	-3.40345e-06	-0.566	0.566
  2676	-4.85755e-06	-0.566	0.566
  2677	-3.74811e-06	-0.566	0.566
  2678	-4.0696e-06	-0.566	0.566
  2679	-6.32725e-06	-0.566	0.566
  2680	-2.83869e-06	-0.566	0.566
  2681	-4.04347e-06	-0.566	0.566
  2682	-2.85153e-06	-0.566	0.566
  2683	-2.5806e-06	-0.566	0.566
  2684	-3.35006e-06	-0.566	0.566
  2685	-4.54557e-06	-0.566	0.566
  2686	-1.23236e-06	-0.566	0.566
  2687	-4.25496e-06	-0.566	0.566
  2688	-4.34604e-06	-0.566	0.566
  2689	-3.1074e-06	-0.566	0.566
  2690	-2.84754e-06	-0.566	0.566
  2691	-2.36625e-06	-0.566	0.566
  2692	-3.94443e-06	-0.566	0.566
  2693	-3.45278e-06	-0.566	0.566
  2694	-3.92781e-06	-0.566	0.566
  2695	-3.34215e-06	-0.566	0.566
  2696	-3.12936e-06	-0.566	0.566
  2697	-2.61263e-06	-0.566	0.566
  2698	-1.08706e-06	-0.566	0.566
  2699	-6.99817e-06	-0.566	0.566
  2700	-3.09513e-06	-0.566	0.566
  2701	-5.03269e-06	-0.566	0.566
  2702	-4.68653e-06	-0.566	0.566
  2703	-3.049e-06	-0.566	0.566
  2704	-3.10975e-06	-0.566	0.566
  2705	-3.82634e-06	-0.566	0.566
  2706	-4.59463e-06	-0.566	0.566
  2707	-2.79467e-06	-0.566	0.566
  2708	-3.00313e-06	-0.566	0.566
  2709	-3.25561e-06	-0.566	0.566
  2710	-3.44445e-06	-0.566	0.566
  2711	-2.73589e-06	-0.566	0.566
  2712	-3.41506e-06	-0.566	0.566
  2713	-3.31954e-06	-0.566	0.566
  2714	-5.6246e-06	-0.566	0.566
  2715	-4.75392e-06	-0.566	0.566
  2716	-5.75869e-06	-0.566	0.566
  2717	-3.17015e-06	-0.566	0.566
  2718	-3.28317e-06	-0.566	0.566
  2719	-3.46786e-06	-0.566	0.566
  2720	-2.90246e-06	-0.566	0.566
  2721	-2.44929e-06	-0.566	0.566
  2722	-2.13473e-06	-0.566	0.566
  2723	-4.3309e-06	-0.566	0.566
  2724	-3.08255e-06	-0.566	0.566
  2725	-3.37216e-06	-0.566	0.566
  2726	-3.53958e-06	-0.566	0.566
  2727	-3.76726e-06	-0.566	0.566
  2728	-1.65691e-06	-0.566	0.566
  2729	-4.17585e-06	-0.566	0.566
  2730	-3.17621e-06	-0.566	0.566
  2731	-2.35661e-06	-0.566	0.566
  2732	-3.60613e-06	-0.566	0.566
  2733	-4.77942e-06	-0.566	0.566
  2734	-4.09276e-06	-0.566	0.566
  2735	-3.40794e-06	-0.566	0.566
  2736	-4.04914e-06	-0.566	0.566
  2737	-3.28371e-06	-0.566	0.566
  2738	-3.20291e-06	-0.566	0.566
  2739	-5.1614e-06	-0.566	0.566
  2740	-4.32118e-06	-0.566	0.566
  2741	-3.01945e-06	-0.566	0.566
  2742	-1.87386e-06	-0.566	0.566
  2743	-4.48575e-06	-0.566	0.566
  2744	-4.34721e-06	-0.566	0.566
  2745	-4.04989e-06	-0.566	0.566
  2746	-1.87182e-06	-0.566	0.566
  2747	-3.1914e-06	-0.566	0.566
  2748	-2.60234e-06	-0.566	0.566
  2749	-5.60787e-06	-0.566	0.566
  2750	-2.75064e-06	-0.566	0.566
  2751	-2.05423e-06	-0.566	0.566
  2752	-4.32733e-06	-0.566	0.566
  2753	-4.45374e-06	-0.566	0.566
  2754	-3.53616e-06	-0.566	0.566
  2755	-5.59778e-06	-0.566	0.566
  2756	-1.8142e-06	-0.566	0.566
  2757	-3.48595e-06	-0.566	0.566
  2758	-3.35116e-06	-0.566	0.566
  2759	-3.26856e-06	-0.566	0.566
  2760	-5.69936e-06	-0.566	0.566
  2761	-4.6048e-06	-0.566	0.566
  2762	-3.27098e-06	-0.566	0.566
  2763	-3.89524e-06	-0.566	0.566
  2764	-3.94714e-06	-0.566	0.566
  2765	-3.53409e-06	-0.566	0.566
  2766	-4.06839e-06	-0.566	0.566
  2767	-3.61227e-06	-0.566	0.566
  2768	-4.0335e-06	-0.566	0.566
  2769	-3.10182e-06	-0.566	0.566
  2770	-4.60962e-06	-0.566	0.566
  2771	-2.87028e-06	-0.566	0.566
  2772	-3.27633e-06	-0.566	0.566
  2773	-4.26418e-06	-0.566	0.566
  2774	-4.17129e-06	-0.566	0.566
  2775	-3.92169e-06	-0.566	0.566
  2776	-2.82572e-06	-0.566	0.566
  2777	-2.68813e-06	-0.566	0.566
  2778	-3.6652e-06	-0.566	0.566
  2779	-1.43301e-06	-0.566	0.566
  2780	-3.61147e-06	-0.566	0.566
  2781	-5.83709e-06	-0.566	0.566
  2782	-4.06957e-06	-0.566	0.566
  2783	-3.9601e-06	-0.566	0.566
  2784	-4.04111e-06	-0.566	0.566
  2785	-3.70897e-06	-0.566	0.566
  2786	-3.98912e-06	-0.566	0.566
  2787	-3.0712e-06	-0.566	0.566
  2788	-1.91959e-06	-0.566	0.566
  2789	-4.87468e-06	-0.566	0.566
  2790	-4.44909e-06	-0.566	0.566
  2791	-2.1003e-06	-0.566	0.566
  2792	-3.04982e-06	-0.566	0.566
  2793	-5.43876e-06	-0.566	0.566
  2794	-4.41116e-06	-0.566	0.566
  2795	-3.93011e-06	-0.566	0.566
  2796	-1.88301e-06	-0.566	0.566
  2797	-4.23535e-06	-0.566	0.566
  2798	-2.66196e-06	-0.566	0.566
  2799	-3.51804e-06	-0.566	0.566
  2800	-4.3951e-06	-0.566	0.566
  2801	-3.28018e-06	-0.566	0.566
  2802	-2.5857e-06	-0.566	0.566
  2803	-3.32674e-06	-0.566	0.566
  2804	-3.79255e-06	-0.566	0.566
  2805	-3.43168e-06	-0.566	0.566
  2806	-2.49907e-06	-0.566	0.566
  2807	-3.61712e-06	-0.566	0.566
  2808	-3.57989e-06	-0.566	0.566
  2809	-4.05604e-06	-0.566	0.566
  2810	-1.88154e-06	-0.566	0.566
  2811	-2.40919e-06	-0.566	0.566
  2812	-5.64685e-06	-0.566	0.566
  2813	-2.14687e-06	-0.566	0.566
  2814	-3.81702e-06	-0.566	0.566
  2815	-3.44437e-06	-0.566	0.566
  2816	-3.18866e-06	-0.566	0.566
  2817	-4.81668e-06	-0.566	0.566
  2818	-2.56662e-06	-0.566	0.566
  2819	-4.37008e-06	-0.566	0.566
  2820	-3.96642e-06	-0.566	0.566
  2821	-3.98523e-06	-0.566	0.566
  2822	-4.25994e-06	-0.566	0.566
  2823	-2.85812e-06	-0.566	0.566
  2824	-4.91119e-06	-0.566	0.566
  2825	-4.8261e-06	-0.566	0.566
  2826	-3.94419e-06	-0.566	0.566
  2827	-4.52621e-06	-0.566	0.566
  2828	-3.07971e-06	-0.566	0.566
  2829	-4.52222e-06	-0.566	0.566
  2830	-2.6443e-06	-0.566	0.566
  2831	-3.5757e-06	-0.566	0.566
  2832	-2.38694e-06	-0.566	0.566
  2833	-2.2803e-06	-0.566	0.566
  2834	-3.05365e-06	-0.566	0.566
  2835	-3.24668e-06	-0.566	0.566
  2836	-3.65641e-06	-0.566	0.566
  2837	-3.71306e-06	-0.566	0.566
  2838	-5.82724e-06	-0.566	0.566
  2839	-2.11251e-06	-0.566	0.566
  2840	-2.53205e-06	-0.566	0.566
  2841	-2.03218e-06	-0.566	0.566
  2842	-3.47886e-06	-0.566	0.566
  2843	-6.03693e-06	-0.566	0.566
  2844	-4.04059e-06	-0.566	0.566
  2845	-3.21082e-06	-0.566	0.566
  2846	-2.7918e-06	-0.566	0.566
  2847	-4.43167e-06	-0.566	0.566
  2848	-3.29712e-06	-0.566	0.566
  2849	-6.05613e-06	-0.566	0.566
  2850	-3.86119e-06	-0.566	0.566
  2851	-3.04205e-06	-0.566	0.566
  2852	-3.693e-06	-0.566	0.566
  2853	-3.85836e-06	-0.566	0.566
  2854	-3.70807e-06	-0.566	0.566
  2855	-4.64914e-06	-0.566	0.566
  2856	-2.25126e-06	-0.566	0.566
  2857	-1.52741e-06	-0.566	0.566
  2858	-4.88657e-06	-0.566	0.566
  2859	-5.51263e-06	-0.566	0.566
  2860	-2.47753e-06	-0.566	0.566
  2861	-5.8455e-06	-0.566	0.566
  2862	-3.83729e-06	-0.566	0.566
  2863	-2.0566e-06	-0.566	0.566
  2864	-3.64935e-06	-0.566	0.566
  2865	-3.64077e-06	-0.566	0.566
  2866	-4.21164e-06	-0.566	0.566
  2867	-2.89212e-06	-0.566	0.566
  2868	-2.28928e-06	-0.566	0.566
  2869	-3.51953e-06	-0.566	0.566
  2870	-3.41581e-06	-0.566	0.566
  2871	-2.96014e-06	-0.566	0.566
  2872	-3.8999e-06	-0.566	0.566
  2873	-3.90747e-06	-0.566	0.566
  2874	-5.15713e-06	-0.566	0.566
  2875	-2.94294e-06	-0.566	0.566
  2876	-3.29425e-06	-0.566	0.566
  2877	-4.14012e-06	-0.566	0.566
  2878	-4.34066e-06	-0.566	0.566
  2879	-4.0995e-06	-0.566	0.566
  2880	-3.49944e-06	-0.566	0.566
  2881	-2.27468e-06	-0.566	0.566
  2882	-4.09486e-06	-0.566	0.566
  2883	-3.37134e-06	-0.566	0.566
  2884	-4.00496e-06	-0.566	0.566
  2885	-2.94877e-06	-0.566	0.566
  2886	-3.57516e-06	-0.566	0.566
  2887	-6.19519e-06	-0.566	0.566
